Date,O/N,1W,2W,1M,3M,6M,9M,1Y
2017/5/25,2.6110,2.8430,3.4576,4.0646,4.5338,4.4368,4.3251,4.3342
2017/5/26,2.6090,2.8530,3.4644,4.0655,4.5424,4.4437,4.3346,4.3435
2017/5/27,2.6010,2.8540,3.4664,4.0685,4.5528,4.4481,4.3414,4.3544
2017/5/31,2.6365,2.8560,3.4711,4.0763,4.5641,4.4499,4.3443,4.3579
2017/6/1,2.6525,2.8660,3.4738,4.1013,4.5779,4.4510,4.3487,4.3700
2017/6/2,2.7953,2.8840,3.4840,4.1892,4.6012,4.4490,4.3529,4.3773
2017/6/5,2.8167,2.8940,3.4930,4.2830,4.6225,4.4542,4.3623,4.3862
2017/6/6,2.8419,2.8959,3.4992,4.3633,4.6577,4.4631,4.3668,4.3922
2017/6/7,2.8090,2.8919,3.5119,4.4304,4.6988,4.4844,4.3758,4.3991
2017/6/8,2.8199,2.8939,3.5260,4.5146,4.7306,4.4955,4.3836,4.4060
2017/6/9,2.8275,2.8949,3.5350,4.5854,4.7555,4.5056,4.3884,4.4116
2017/6/12,2.8302,2.8968,3.5495,4.6273,4.7763,4.5176,4.3891,4.4172
2017/6/13,2.8320,2.9000,3.5570,4.6529,4.7827,4.5258,4.3949,4.4208
2017/6/14,2.8250,2.9026,3.5660,4.6826,4.7827,4.5326,4.3985,4.4231
2017/6/15,2.8317,2.9047,3.5690,4.6946,4.7723,4.5353,4.4039,4.4264
2017/6/16,2.8528,2.9140,3.5833,4.6990,4.7613,4.5416,4.4064,4.4297
2017/6/19,2.8635,2.9204,3.6223,4.6979,4.7470,4.5430,4.4094,4.4310
2017/6/20,2.8776,2.9300,3.6501,4.6584,4.7141,4.5389,4.4140,4.4368
2017/6/21,2.8890,2.9429,3.6870,4.6322,4.6880,4.5349,4.4181,4.4359
2017/6/22,2.8690,2.9432,3.7333,4.6070,4.6521,4.5306,4.4177,4.4342
2017/6/23,2.8100,2.9360,3.7634,4.5890,4.6300,4.5277,4.4167,4.4345
2017/6/26,2.7170,2.9063,3.7640,4.5738,4.6125,4.5210,4.4154,4.4369
2017/6/27,2.6260,2.8834,3.7650,4.5480,4.5833,4.5134,4.4110,4.4330
2017/6/28,2.5596,2.8577,3.7620,4.5219,4.5522,4.4998,4.4086,4.4299
2017/6/29,2.5390,2.8507,3.7595,4.4955,4.5211,4.4833,4.4020,4.4193
2017/6/30,2.6180,2.8455,3.7510,4.4608,4.5009,4.4743,4.4006,4.4203
2017/7/3,2.7200,2.8410,3.7450,4.4252,4.4857,4.4700,4.4005,4.4193
2017/7/4,2.6897,2.8299,3.7342,4.3987,4.4606,4.4569,4.4000,4.4162
2017/7/5,2.5830,2.8028,3.7206,4.3380,4.4285,4.4431,4.4000,4.4130
2017/7/6,2.5473,2.7919,3.7080,4.2762,4.3876,4.4274,4.3990,4.4108
2017/7/7,2.5330,2.7858,3.6990,4.2150,4.3607,4.4100,4.3980,4.4091
2017/7/10,2.5490,2.7840,3.6930,4.1610,4.3421,4.4006,4.3980,4.4073
2017/7/11,2.6210,2.8120,3.6910,4.1205,4.3212,4.3995,4.3980,4.4075
2017/7/12,2.6460,2.8156,3.6918,4.0848,4.3088,4.3909,4.3961,4.4066
2017/7/13,2.6590,2.8184,3.6940,4.0675,4.2900,4.3879,4.3978,4.4074
2017/7/14,2.6270,2.8030,3.6860,4.0397,4.2810,4.3850,4.3950,4.4051
2017/7/17,2.6329,2.8057,3.6809,4.0120,4.2706,4.3790,4.3929,4.4050
2017/7/18,2.7010,2.8293,3.6926,3.9989,4.2666,4.3692,4.3879,4.4034
2017/7/19,2.7220,2.8420,3.6973,3.9920,4.2600,4.3685,4.3854,4.4008
2017/7/20,2.7534,2.8530,3.7050,3.9792,4.2551,4.3597,4.3812,4.3976
2017/7/21,2.7330,2.8470,3.7020,3.9497,4.2550,4.3517,4.3804,4.3977
2017/7/24,2.7080,2.8450,3.6990,3.9300,4.2550,4.3453,4.3782,4.3960
2017/7/25,2.7147,2.8490,3.6980,3.9205,4.2540,4.3444,4.3770,4.3935
2017/7/26,2.7250,2.8490,3.6997,3.9086,4.2510,4.3434,4.3759,4.3904
2017/7/27,2.7860,2.8626,3.7030,3.8994,4.2500,4.3432,4.3760,4.3908
2017/7/28,2.8152,2.8770,3.7030,3.8915,4.2514,4.3481,4.3761,4.3892
2017/7/31,2.8060,2.8820,3.7050,3.8890,4.2561,4.3493,4.3790,4.3881
2017/8/1,2.8093,2.8860,3.7080,3.8886,4.2631,4.3518,4.3815,4.3931
2017/8/2,2.8320,2.8920,3.7070,3.8875,4.2681,4.3521,4.3837,4.3961
2017/8/3,2.8070,2.8840,3.7037,3.8884,4.2704,4.3563,4.3838,4.3982
2017/8/4,2.7210,2.8657,3.7000,3.8828,4.2724,4.3562,4.3822,4.3979
2017/8/7,2.7360,2.8650,3.6990,3.8781,4.2733,4.3573,4.3821,4.3980
2017/8/8,2.7840,2.8710,3.7010,3.8755,4.2735,4.3614,4.3821,4.3970
2017/8/9,2.8018,2.8821,3.7020,3.8756,4.2818,4.3633,4.3823,4.3980
2017/8/10,2.7970,2.8767,3.7020,3.8691,4.2867,4.3636,4.3836,4.3985
2017/8/11,2.7900,2.8725,3.7000,3.8627,4.2979,4.3673,4.3837,4.3985
2017/8/14,2.7743,2.8680,3.7000,3.8512,4.3148,4.3763,4.3859,4.3981
2017/8/15,2.7980,2.8740,3.7000,3.8480,4.3268,4.3795,4.3888,4.3999
2017/8/16,2.8213,2.8800,3.7020,3.8500,4.3363,4.3787,4.3892,4.4000
2017/8/17,2.8352,2.8927,3.7080,3.8582,4.3417,4.3818,4.3899,4.4000
2017/8/18,2.8355,2.8940,3.7154,3.8644,4.3440,4.3836,4.3912,4.4010
2017/8/21,2.8482,2.8970,3.7247,3.8671,4.3464,4.3847,4.3923,4.4020
2017/8/22,2.8171,2.8985,3.7279,3.8712,4.3505,4.3872,4.3924,4.4032
2017/8/23,2.8453,2.9028,3.7323,3.8757,4.3571,4.3892,4.3929,4.4041
2017/8/24,2.8479,2.9040,3.7385,3.8839,4.3619,4.3896,4.3940,4.4051
2017/8/25,2.8550,2.9098,3.7390,3.8872,4.3689,4.3898,4.3945,4.4068
2017/8/28,2.8510,2.9064,3.7399,3.8915,4.3740,4.3924,4.3975,4.4078
2017/8/29,2.9220,2.9210,3.7447,3.8962,4.3765,4.3937,4.4008,4.4107
2017/8/30,2.9237,2.9266,3.7500,3.9055,4.3867,4.3968,4.4018,4.4133
2017/8/31,2.8310,2.8879,3.7336,3.8920,4.3728,4.3884,4.3945,4.4038
2017/9/1,2.8130,2.8764,3.7262,3.8920,4.3741,4.3861,4.3919,4.4023
2017/9/4,2.7500,2.8572,3.7238,3.9032,4.4023,4.3919,4.3916,4.4017
2017/9/5,2.6650,2.8202,3.7150,3.9094,4.4173,4.3961,4.3942,4.4032
2017/9/6,2.6410,2.8092,3.7130,3.9190,4.4271,4.3981,4.3965,4.4034
2017/9/7,2.6406,2.8056,3.7110,3.9335,4.4348,4.4014,4.4006,4.4055
2017/9/8,2.6360,2.8023,3.7088,3.9370,4.4281,4.4019,4.4011,4.4059
2017/9/11,2.6440,2.8014,3.7085,3.9339,4.4034,4.3974,4.4011,4.4033
2017/9/12,2.6483,2.8036,3.7085,3.9354,4.3768,4.3908,4.3970,4.4009
2017/9/13,2.6500,2.8056,3.7103,3.9305,4.3711,4.3891,4.3957,4.4010
2017/9/14,2.6810,2.8239,3.7130,3.9361,4.3675,4.3874,4.3970,4.3990
2017/9/15,2.6958,2.8320,3.7218,3.9510,4.3647,4.3870,4.3980,4.4015
2017/9/18,2.7560,2.8440,3.7370,3.9667,4.3643,4.3874,4.3976,4.4012
2017/9/19,2.8320,2.8680,3.7524,3.9815,4.3638,4.3903,4.3988,4.4032
2017/9/20,2.7900,2.8690,3.7580,3.9854,4.3670,4.3918,4.3989,4.4040
2017/9/21,2.8057,2.8690,3.7639,3.9897,4.3675,4.3919,4.3970,4.4031
2017/9/22,2.7560,2.8580,3.7659,3.9908,4.3611,4.3900,4.3990,4.4028
2017/9/25,2.7580,2.8987,3.7719,3.9941,4.3578,4.3884,4.3977,4.4033
2017/9/26,2.8370,2.9291,3.7811,4.0062,4.3558,4.3875,4.3978,4.4040
2017/9/27,2.8630,2.9494,3.7910,4.0174,4.3565,4.3875,4.3990,4.4048
2017/9/28,2.9170,2.9675,3.7929,4.0565,4.3560,4.3866,4.3980,4.4049
2017/9/29,2.8040,2.9639,3.8077,4.0743,4.3561,4.3865,4.3976,4.4043
2017/9/30,2.9380,2.9671,3.8194,4.0693,4.3565,4.3863,4.3975,4.4040
2017/10/9,2.7400,2.9201,3.8180,4.0614,4.3502,4.3878,4.3990,4.4030
2017/10/10,2.7380,2.9390,3.8130,4.0560,4.3541,4.3868,4.3980,4.4030
2017/10/11,2.7410,2.9247,3.8097,4.0520,4.3555,4.3872,4.3983,4.4025
2017/10/12,2.6570,2.8860,3.7989,4.0512,4.3581,4.3877,4.3973,4.4010
2017/10/13,2.6050,2.8516,3.7923,4.0490,4.3599,4.3868,4.3980,4.4017
2017/10/16,2.5940,2.8480,3.7784,4.0427,4.3668,4.3875,4.3978,4.4012
2017/10/17,2.6003,2.8483,3.7732,4.0356,4.3711,4.3880,4.3979,4.4015
2017/10/18,2.5960,2.8468,3.7719,4.0342,4.3729,4.3887,4.3978,4.4018
2017/10/19,2.5920,2.8405,3.7758,4.0285,4.3737,4.3892,4.3977,4.4016
2017/10/20,2.5782,2.8379,3.7812,4.0235,4.3758,4.3883,4.3990,4.4032
2017/10/23,2.6160,2.8341,3.7879,4.0200,4.3793,4.3888,4.3980,4.4032
2017/10/24,2.6340,2.8343,3.7950,4.0186,4.3803,4.3892,4.3980,4.4017
2017/10/25,2.6640,2.8594,3.8020,4.0188,4.3830,4.3891,4.3980,4.4029
2017/10/26,2.6937,2.8699,3.8070,4.0190,4.3845,4.3916,4.3988,4.4049
2017/10/27,2.7181,2.8788,3.8206,4.0194,4.3901,4.3926,4.4001,4.4045
2017/10/30,2.7200,2.8880,3.8343,4.0200,4.3926,4.3936,4.4020,4.4107
2017/10/31,2.7360,2.8940,3.8460,4.0270,4.3954,4.3978,4.4063,4.4176
2017/11/1,2.7390,2.8940,3.8500,4.0290,4.4080,4.4034,4.4114,4.4223
2017/11/2,2.6260,2.8590,3.8360,4.0289,4.4099,4.4101,4.4171,4.4287
2017/11/3,2.5772,2.8249,3.8287,4.0133,4.4217,4.4165,4.4235,4.4338
2017/11/6,2.5120,2.7970,3.8122,4.0059,4.4294,4.4297,4.4237,4.4364
2017/11/7,2.5520,2.7878,3.7999,3.9975,4.4314,4.4319,4.4255,4.4402
2017/11/8,2.5950,2.7892,3.7980,3.9935,4.4377,4.4390,4.4345,4.4422
2017/11/9,2.6460,2.8110,3.8000,4.0034,4.4568,4.4489,4.4403,4.4497
2017/11/10,2.7170,2.8455,3.8120,4.0104,4.4747,4.4569,4.4482,4.4573
2017/11/13,2.7870,2.8592,3.8228,4.0132,4.5155,4.4675,4.4583,4.4661
2017/11/14,2.8270,2.8765,3.8330,4.0144,4.5346,4.4968,4.4686,4.4778
2017/11/15,2.8060,2.8860,3.8400,4.0164,4.5455,4.5227,4.4946,4.5018
2017/11/16,2.8000,2.8860,3.8430,4.0270,4.5656,4.5437,4.5225,4.5432
2017/11/17,2.7380,2.8650,3.8460,4.0307,4.6016,4.5804,4.5553,4.5704
2017/11/20,2.7860,2.8590,3.8500,4.0301,4.6222,4.6060,4.5636,4.5750
2017/11/21,2.8080,2.8610,3.8530,4.0351,4.6243,4.6086,4.5694,4.5835
2017/11/22,2.8090,2.8680,3.8600,4.0376,4.6375,4.6159,4.5820,4.5904
2017/11/23,2.8030,2.8710,3.8700,4.0388,4.6518,4.6236,4.5862,4.5971
2017/11/24,2.7970,2.8730,3.8720,4.0379,4.6722,4.6344,4.5907,4.6018
2017/11/27,2.8190,2.8830,3.8750,4.0368,4.7103,4.6495,4.5975,4.6072
2017/11/28,2.7990,2.8830,3.8790,4.0367,4.7280,4.6660,4.6028,4.6138
2017/11/29,2.6830,2.8770,3.8810,4.0370,4.7438,4.6796,4.6093,4.6194
2017/11/30,2.7880,2.8980,3.8840,4.0720,4.7594,4.7030,4.6200,4.6290
2017/12/1,2.6420,2.8510,3.8760,4.1632,4.7639,4.7093,4.6230,4.6329
2017/12/4,2.6000,2.8160,3.8600,4.2384,4.7804,4.7220,4.6273,4.6383
2017/12/5,2.5790,2.7990,3.8530,4.3039,4.7901,4.7312,4.6378,4.6459
2017/12/6,2.5730,2.7870,3.8490,4.3394,4.7830,4.7322,4.6418,4.6486
2017/12/7,2.5850,2.7910,3.8510,4.3950,4.7873,4.7343,4.6492,4.6519
2017/12/8,2.6080,2.7990,3.8510,4.4335,4.7918,4.7485,4.6520,4.6562
2017/12/11,2.6880,2.8180,3.8510,4.4574,4.7992,4.7629,4.6542,4.6607
2017/12/12,2.7260,2.8300,3.8570,4.4898,4.7990,4.7703,4.6565,4.6651
2017/12/13,2.7880,2.8510,3.8630,4.5240,4.8039,4.7821,4.6647,4.6716
2017/12/14,2.8030,2.8680,3.8700,4.5534,4.8144,4.7963,4.6765,4.6862
2017/12/15,2.7240,2.8710,3.8710,4.5814,4.8175,4.8067,4.6817,4.6997
2017/12/18,2.7230,2.8710,3.8830,4.6382,4.8348,4.8097,4.6852,4.6970
2017/12/19,2.7410,2.8730,3.8910,4.6869,4.8385,4.8120,4.6926,4.6987
2017/12/20,2.7300,2.8740,3.8980,4.7377,4.8559,4.8322,4.6943,4.7219
2017/12/21,2.6650,2.8710,3.9040,4.7718,4.8676,4.8473,4.7005,4.7382
2017/12/22,2.6120,2.8670,3.9090,4.8402,4.8908,4.8698,4.7051,4.7489
2017/12/25,2.5690,2.8810,3.9194,4.9162,4.9092,4.8885,4.7102,4.7605
2017/12/26,2.5890,2.8920,3.9350,4.9277,4.9090,4.8839,4.7131,4.7631
2017/12/27,2.6660,2.9050,3.9570,4.9300,4.9129,4.8804,4.7154,4.7594
2017/12/28,2.6720,2.9250,3.9720,4.9320,4.9123,4.8821,4.7166,4.7610
2017/12/29,2.8400,2.9540,3.9890,4.9352,4.9133,4.8823,4.7207,4.7581
2018/1/2,2.6570,2.8390,3.9430,4.7430,4.8040,4.8310,4.7150,4.7470
2018/1/3,2.5635,2.7850,3.8700,4.6220,4.7300,4.7830,4.7110,4.7360
2018/1/4,2.5050,2.7600,3.8020,4.4760,4.6870,4.7380,4.7020,4.7286
2018/1/5,2.4840,2.7450,3.7490,4.3756,4.6637,4.7118,4.6990,4.7249
2018/1/8,2.4610,2.7370,3.7200,4.2886,4.6594,4.7052,4.6989,4.7200
2018/1/9,2.5290,2.7440,3.6980,4.2209,4.6570,4.7026,4.6970,4.7200
2018/1/10,2.6430,2.7760,3.7060,4.1821,4.6607,4.6990,4.6970,4.7200
2018/1/11,2.8320,2.8320,3.7760,4.1632,4.6701,4.7049,4.7017,4.7230
2018/1/12,2.8300,2.8640,3.8080,4.1134,4.6791,4.7085,4.7052,4.7233
2018/1/15,2.7940,2.8600,3.8160,4.0904,4.6830,4.7139,4.7116,4.7253
2018/1/16,2.7850,2.8790,3.8280,4.0941,4.6843,4.7124,4.7142,4.7296
2018/1/17,2.7650,2.8780,3.8370,4.0905,4.6935,4.7133,4.7165,4.7320
2018/1/18,2.7655,2.8780,3.8430,4.0921,4.7044,4.7154,4.7237,4.7332
2018/1/19,2.8360,2.8910,3.8460,4.1113,4.7115,4.7216,4.7274,4.7384
2018/1/22,2.7710,2.8890,3.8540,4.1122,4.7122,4.7272,4.7318,4.7429
2018/1/23,2.6020,2.8630,3.8600,4.1123,4.7163,4.7278,4.7322,4.7423
2018/1/24,2.5740,2.8320,3.8630,4.1183,4.7267,4.7268,4.7323,4.7423
2018/1/25,2.5634,2.8498,3.8600,4.1269,4.7317,4.7297,4.7333,4.7423
2018/1/26,2.5506,2.8420,3.8600,4.1257,4.7292,4.7270,4.7324,4.7423
2018/1/29,2.5660,2.8420,3.8630,4.1276,4.7270,4.7287,4.7303,4.7423
2018/1/30,2.5540,2.8380,3.8580,4.1288,4.7267,4.7299,4.7311,4.7423
2018/1/31,2.5940,2.8298,3.8552,4.1289,4.7257,4.7300,4.7312,4.7423
2018/2/1,2.5154,2.7925,3.8642,4.1329,4.7276,4.7320,4.7332,4.7463
2018/2/2,2.5173,2.7880,3.8670,4.1293,4.7278,4.7322,4.7314,4.7457
2018/2/5,2.5305,2.7758,3.8720,4.1070,4.7258,4.7323,4.7302,4.7446
2018/2/6,2.5390,2.7706,3.8750,4.0887,4.7206,4.7313,4.7321,4.7465
2018/2/7,2.5710,2.7710,3.8830,4.0809,4.7070,4.7302,4.7323,4.7450
2018/2/8,2.5720,2.9040,3.8850,4.0780,4.6960,4.7291,4.7313,4.7455
2018/2/9,2.5890,2.9180,3.8920,4.0740,4.6936,4.7290,4.7312,4.7456
2018/2/11,2.6080,2.9170,3.9080,4.0694,4.6974,4.7289,4.7312,4.7456
2018/2/12,2.5850,2.9180,3.9190,4.0750,4.6960,4.7269,4.7312,4.7456
2018/2/13,2.5870,2.9280,3.9480,4.0705,4.7006,4.7287,4.7312,4.7456
2018/2/14,2.7230,2.9100,3.8760,4.0751,4.7031,4.7280,4.7310,4.7440
2018/2/22,2.6310,2.8910,3.8550,4.0666,4.7054,4.7268,4.7281,4.7434
2018/2/23,2.5970,2.8810,3.8630,4.0557,4.7076,4.7307,4.7299,4.7420
2018/2/24,2.5600,2.8760,3.8580,4.0526,4.7078,4.7291,4.7300,4.7420
2018/2/26,2.5710,2.8700,3.8459,4.0443,4.7128,4.7290,4.7300,4.7420
2018/2/27,2.5610,2.8610,3.8329,4.0380,4.7103,4.7270,4.7300,4.7422
2018/2/28,2.7080,2.9060,3.8420,4.0428,4.7131,4.7287,4.7300,4.7420
2018/3/1,2.6910,2.8960,3.8390,4.0403,4.7154,4.7289,4.7300,4.7420
2018/3/2,2.7730,2.8970,3.8380,4.0451,4.7191,4.7319,4.7300,4.7420
2018/3/5,2.6520,2.8940,3.8400,4.0726,4.7220,4.7332,4.7300,4.7420
2018/3/6,2.6170,2.8860,3.8390,4.1453,4.7332,4.7334,4.7300,4.7420
2018/3/7,2.5920,2.8730,3.8360,4.1936,4.7364,4.7404,4.7305,4.7420
2018/3/8,2.5700,2.8620,3.8330,4.2544,4.7407,4.7468,4.7313,4.7418
2018/3/9,2.5730,2.8570,3.8290,4.3265,4.7410,4.7508,4.7313,4.7418
2018/3/12,2.5860,2.8580,3.8280,4.3707,4.7350,4.7518,4.7313,4.7418
2018/3/13,2.6370,2.8700,3.8280,4.4071,4.7250,4.7518,4.7313,4.7418
2018/3/14,2.6330,2.8690,3.8270,4.4578,4.7190,4.7568,4.7313,4.7418
2018/3/15,2.6320,2.8660,3.8260,4.4908,4.7139,4.7588,4.7318,4.7418
2018/3/16,2.5860,2.8650,3.8270,4.5101,4.7120,4.7488,4.7318,4.7418
2018/3/19,2.5610,2.8630,3.8250,4.5121,4.7040,4.7418,4.7318,4.7418
2018/3/20,2.5580,2.8610,3.8270,4.5093,4.6850,4.7340,4.7318,4.7418
2018/3/21,2.5590,2.8580,3.8360,4.5042,4.6751,4.7185,4.7285,4.7418
2018/3/22,2.5490,2.8538,3.8480,4.4662,4.6621,4.7095,4.7178,4.7370
2018/3/23,2.5450,2.8464,3.8550,4.4364,4.6489,4.7005,4.7133,4.7248
2018/3/26,2.5430,2.8620,3.8550,4.4094,4.6351,4.6925,4.7088,4.7233
2018/3/27,2.5935,2.8740,3.8645,4.3906,4.6239,4.6606,4.7043,4.7188
2018/3/28,2.5920,2.8890,3.8655,4.3421,4.6174,4.6656,4.6999,4.7148
2018/3/29,2.5810,2.8958,3.8710,4.3133,4.5247,4.6053,4.6405,4.6780
2018/3/30,2.6900,2.9166,3.8810,4.2884,4.4615,4.5686,4.6021,4.6508
2018/4/2,2.6220,2.8830,3.8465,4.1879,4.4052,4.5309,4.5623,4.6250
2018/4/3,2.5740,2.8700,3.8370,4.1268,4.3506,4.4931,4.5313,4.6033
2018/4/4,2.4690,2.8300,3.7810,4.0597,4.3101,4.4740,4.5112,4.5800
2018/4/8,2.4460,2.8120,3.7430,4.0110,4.2781,4.4424,4.4852,4.5590
2018/4/9,2.5280,2.8060,3.7170,3.9701,4.2579,4.4140,4.4726,4.5489
2018/4/10,2.5510,2.8070,3.6930,3.9150,4.2290,4.3940,4.4666,4.5420
2018/4/11,2.5610,2.8040,3.6840,3.8710,4.2090,4.3800,4.4590,4.5380
2018/4/12,2.5570,2.8000,3.6740,3.8420,4.1990,4.3670,4.4530,4.5360
2018/4/13,2.5570,2.7980,3.6710,3.8250,4.1790,4.3560,4.4510,4.5350
2018/4/16,2.5820,2.8020,3.6760,3.8210,4.1730,4.3510,4.4480,4.5340
2018/4/17,2.6650,2.8430,3.7150,3.8340,4.1740,4.3510,4.4440,4.5370
2018/4/18,2.6790,2.8580,3.7480,3.8210,4.1030,4.3130,4.4150,4.5000
2018/4/19,2.7330,2.8840,3.7820,3.7910,4.0500,4.2750,4.3780,4.4480
2018/4/20,2.7470,2.8930,3.8000,3.7610,4.0170,4.2380,4.3530,4.4190
2018/4/23,2.7240,2.9000,3.8070,3.7510,4.0040,4.2110,4.3360,4.4090
2018/4/24,2.7360,2.9070,3.8190,3.7480,3.9910,4.1930,4.3260,4.3940
2018/4/25,2.7280,2.9110,3.8210,3.7800,3.9840,4.1850,4.3170,4.3800
2018/4/26,2.7650,2.9250,3.8280,3.8650,3.9920,4.1830,4.3150,4.3830
2018/4/27,2.9210,2.9780,3.8600,3.8990,4.0070,4.1840,4.3130,4.3850
2018/4/28,2.8240,2.9720,3.8680,3.9000,4.0050,4.1800,4.3090,4.3820
2018/5/2,2.7200,2.8920,3.8240,3.8930,4.0030,4.1740,4.3060,4.3760
2018/5/3,2.6810,2.8520,3.7830,3.8700,3.9930,4.1620,4.2960,4.3640
2018/5/4,2.5940,2.8060,3.7353,3.8510,3.9930,4.1540,4.2910,4.3570
2018/5/7,2.5820,2.7680,3.6920,3.8400,3.9943,4.1500,4.2850,4.3490
2018/5/8,2.5750,2.7510,3.6630,3.8290,3.9994,4.1510,4.2825,4.3480
2018/5/9,2.5200,2.7340,3.6390,3.8160,4.0130,4.1520,4.2780,4.3460
2018/5/10,2.5090,2.7230,3.6210,3.8060,4.0340,4.1520,4.2820,4.3460
2018/5/11,2.4870,2.7130,3.6060,3.7990,4.0500,4.1550,4.2850,4.3480
2018/5/14,2.5800,2.7380,3.5940,3.8010,4.0600,4.1620,4.2890,4.3530
2018/5/15,2.6410,2.7730,3.6110,3.8130,4.0720,4.1720,4.2970,4.3550
2018/5/16,2.7660,2.8350,3.6490,3.8250,4.0820,4.1880,4.3040,4.3630
2018/5/17,2.5970,2.8030,3.6490,3.8310,4.1010,4.1940,4.3060,4.3660
2018/5/18,2.5630,2.7680,3.6560,3.8330,4.1470,4.2020,4.3090,4.3700
2018/5/21,2.5270,2.7560,3.6690,3.8320,4.1510,4.2070,4.3090,4.3710
2018/5/22,2.5250,2.7550,3.6730,3.8380,4.1600,4.2070,4.3070,4.3710
2018/5/23,2.5300,2.7520,3.6790,3.8410,4.1730,4.2110,4.3090,4.3730
2018/5/24,2.5300,2.7510,3.6800,3.8450,4.1930,4.2150,4.3110,4.3710
2018/5/25,2.5280,2.7940,3.6870,3.8470,4.2150,4.2290,4.3150,4.3730
2018/5/28,2.5330,2.8060,3.6900,3.8400,4.2420,4.2430,4.3180,4.3760
2018/5/29,2.7420,2.8480,3.7150,3.8500,4.2820,4.2650,4.3260,4.3810
2018/5/30,2.8840,2.8950,3.7290,3.8720,4.3120,4.2890,4.3300,4.3850
2018/5/31,2.8310,2.8980,3.7350,3.9050,4.3290,4.2960,4.3330,4.3880
2018/6/1,2.8010,2.8970,3.7380,3.9660,4.3390,4.3040,4.3360,4.3910
2018/6/4,2.5990,2.8180,3.7270,3.9930,4.3410,4.3070,4.3400,4.3930
2018/6/5,2.5840,2.8020,3.7130,4.0250,4.3460,4.3080,4.3430,4.3940
2018/6/6,2.5620,2.7920,3.6890,4.0420,4.3540,4.3070,4.3430,4.3940
2018/6/7,2.5550,2.7830,3.6750,4.0500,4.3500,4.3070,4.3440,4.3950
2018/6/8,2.5630,2.7720,3.6620,4.0540,4.3510,4.3110,4.3450,4.3970
2018/6/11,2.5730,2.7760,3.6560,4.0830,4.3530,4.3130,4.3480,4.3980
2018/6/12,2.5840,2.7890,3.6590,4.0870,4.3520,4.3170,4.3490,4.3990
2018/6/13,2.5890,2.8000,3.6560,4.1010,4.3510,4.3210,4.3500,4.4000
2018/6/14,2.5910,2.8090,3.6650,4.1070,4.3510,4.3230,4.3520,4.4000
2018/6/15,2.5920,2.8100,3.6630,4.1260,4.3520,4.3320,4.3530,4.3990
2018/6/19,2.5900,2.8090,3.6900,4.1440,4.3460,4.3240,4.3520,4.4000
2018/6/20,2.6190,2.8220,3.7130,4.1570,4.3340,4.3260,4.3520,4.4000
2018/6/21,2.5930,2.8250,3.7350,4.1570,4.3290,4.3220,4.3510,4.4000
2018/6/22,2.5860,2.8190,3.7510,4.1510,4.3050,4.3120,4.3500,4.3980
2018/6/25,2.5640,2.8260,3.7600,4.1340,4.2720,4.3000,4.3330,4.3850
2018/6/26,2.5180,2.8310,3.7800,4.1250,4.2610,4.2960,4.3290,4.3810
2018/6/27,2.4450,2.8340,3.7930,4.0970,4.2420,4.2740,4.3100,4.3700
2018/6/28,2.2890,2.8410,3.8110,4.0640,4.1920,4.2410,4.2920,4.3520
2018/6/29,2.6280,2.8620,3.8250,4.0310,4.1550,4.2230,4.2730,4.3310
2018/7/2,2.5190,2.7800,3.7780,4.0040,4.1040,4.1930,4.2430,4.2980
2018/7/3,2.4200,2.7190,3.6580,3.8824,3.9944,4.1253,4.1703,4.2238
2018/7/4,2.1990,2.6620,3.4930,3.7320,3.9190,4.0510,4.0970,4.1490
2018/7/5,2.1320,2.6050,3.2920,3.5710,3.8180,3.9700,4.0330,4.0820
2018/7/6,1.9670,2.5880,3.1760,3.4460,3.7400,3.9040,3.9760,4.0390
2018/7/9,1.9910,2.6020,3.1040,3.3400,3.6820,3.8700,3.9460,4.0090
2018/7/10,2.3080,2.6570,3.0680,3.2850,3.6490,3.8470,3.9280,3.9940
2018/7/11,2.4060,2.6790,3.0450,3.2410,3.6320,3.8200,3.9110,3.9760
2018/7/12,2.4870,2.6860,3.0310,3.2220,3.6260,3.8050,3.9080,3.9690
2018/7/13,2.4800,2.6860,3.0270,3.2080,3.6130,3.7990,3.9020,3.9610
2018/7/16,2.5570,2.6990,3.0180,3.2100,3.6080,3.8000,3.9030,3.9620
2018/7/17,2.5910,2.7030,3.0070,3.2151,3.6010,3.8000,3.9010,3.9690
2018/7/18,2.5250,2.7020,2.9910,3.2140,3.5880,3.7930,3.8950,3.9690
2018/7/19,2.4160,2.6830,2.9730,3.1980,3.5610,3.7760,3.8870,3.9620
2018/7/20,2.3460,2.6750,2.9610,3.1830,3.5360,3.7480,3.8750,3.9530
2018/7/23,2.3620,2.6580,2.9360,3.1620,3.5030,3.7240,3.8500,3.9230
2018/7/24,2.3530,2.6550,2.9130,3.1210,3.4750,3.6900,3.8140,3.8970
2018/7/25,2.3490,2.6670,2.8970,3.1030,3.4190,3.6340,3.7700,3.8510
2018/7/26,2.3210,2.6600,2.8780,3.0710,3.3630,3.5560,3.7270,3.8120
2018/7/27,2.2840,2.6540,2.8530,3.0350,3.3030,3.5140,3.6880,3.7810
2018/7/30,2.1980,2.6510,2.8310,2.9940,3.2330,3.4330,3.6330,3.7370
2018/7/31,2.0660,2.6480,2.8120,2.9650,3.1740,3.3800,3.5890,3.7120
